@RELATION 3_days_c

@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE uptrend {yes,no}
@DATA
0.7253519192619154,1.1971874628080719,3.366198849435802,3.7957773209699335,no
0.16666431623628755,0.5769199704102214,1.4359031229527373,5.384618441818583,no
0.7552456257023602,0.7902078390154931,1.0139832070047547,1.4825185436933344,no
0.47019739046703,-0.41059217140109944,-0.37748228148042845,-0.16556269461894751,no
0.5986402656339191,0.4625817946071835,-0.4421803369131687,-0.40816929060206864,no
0.21844535771393842,1.1456326656627844,1.0485427655755004,0.4029139834116324,no
0.6554602429239608,0.9495757149987953,2.5546183955993236,2.3865472495004068,no
0.03333533333333586,0.306666000000007,0.5399980000000065,1.813334000000007,no
0.3943653441765444,1.5140880480113286,1.80281803213807,2.0492958440786486,no
0.8048804997085391,0.6048785484842659,1.380492147541823,1.5804906841236233,yes
0.20588527680800667,0.623530519027891,0.3823529930794347,1.3176467128037899,yes
0.9586466631804553,0.34586615127877757,0.6127827675382366,0.45864647521074564,yes
0.006208070678210347,0.9689422553153669,-0.04347823386445569,0.3975146599287853,yes
0.5503337237123332,0.5503337237123332,1.5906007026822075,0.49664598440944707,yes
0.9230757790909417,-0.6923118343259042,-0.6923118343259042,0.10256272189136527,yes
0.9800029999999964,-0.02999900000000366,-3.180000000000007,-3.180000000000007,yes
0.9038472078392266,-0.4615341716017563,-1.4326890070297957,-4.461533210064208,yes
0.09374593098534441,1.395830620656901,-0.08333550347449088,-1.1354220160646122,yes
0.57692884615385,-0.16346057692306634,1.0384625000000034,-0.32692019230768726,yes
0.28301495192911585,-0.19811282484761214,-0.9245346920793028,0.25471392843564994,yes
0.8243265522339243,0.06756099340810352,-0.6216219503295906,-1.6621720599244783,yes
0.7195170731707295,-0.7926756097561122,-1.4756085365853735,-2.0975524390244105,yes
0.4710747694832826,0.5289252305167174,-0.4958673519564823,-0.9586817840345128,yes
0.8943110384098786,0.5447164055818102,0.6016263467523472,-0.4065053870093887,yes
0.9090914994058565,0.9480509866818997,0.38961305446068817,0.4805202563619692,yes
0.3195849080723494,0.8969084599825593,0.9278352003397851,0.48453714528423325,yes
0.8711341534699444,-0.01546338612022244,0.2731986874240347,0.28866207354424983,yes
0.3533858047479888,0.5263159081920645,-0.7669237605583189,-0.3458654700697872,no
0.23880525729774357,0.6567181889009227,0.8283564825179557,-0.4552225217238128,no
0.21476538894682623,0.8322145398852885,1.2080573262514378,1.3624172649896105,yes
0.935998399999994,-0.9200016000000005,-0.1840031999999951,0.2640007999999966,yes
0.13252264474201378,0.7951816519155477,-2.00001927724779,-0.8915799391320837,no
0.8010737628635697,0.5860195774088286,0.8817199560645339,-0.36559120129505734,no
0.505618495135425,0.7303324580593246,0.2808966671048664,0.898872705495566,yes
0.2454544421489963,0.40000136363326233,0.4909088842979926,0.3090906611575896,no
0.571427971189985,0.16806428219088343,0.45378120895493035,0.6218454911458258,yes
0.34131777403325975,0.8562890494479612,0.5688611603127671,0.7724566137204927,yes
0.830303842055954,-0.5575738696074395,-0.03636177410694674,-0.32727293663886964,yes
0.6103877382455292,0.6233772811569946,-2.3506345421582133,-1.2337559285406259,yes
0.5223869904186337,0.6268648362645579,0.6343290320799218,-1.0746307640987334,yes
0.7440000000000054,0.22399840000000495,0.3359984000000054,0.34400000000000547,yes
0.5555575617256124,0.4027786072519416,-0.5000006944434782,-0.30555652006038525,yes
0.8000018823573705,0.5882366782039492,0.5235300553648383,0.14117503805891463,yes
0.4615369493831684,-0.31623342102519364,-0.6239241508163222,-0.717941617393414,no
0.5736414157818466,0.9302295114499965,0.22480680247534915,-0.054262748633524704,no
0.5911933111781391,0.440250793083754,0.7295590680731318,0.15723309995748425,no
0.7132360294117653,0.2867639705882347,0.11029485294117769,0.4485294117647114,yes
0.3879812087534348,1.23497309564312,0.9180322852282575,0.7868859088055121,yes
0.6369430808554615,-0.08917203131976498,0.8980871962338816,0.5286589354515474,yes
0.48936141919375686,0.3510665176593365,-0.25531742869802404,0.5691498443880526,yes
0.6603748308959015,0.2452778212789121,-0.2452778212789121,-2.3962252758967373,yes
0.07825732325450069,-0.22608936861793758,-0.4173944196570199,-0.6434759621948136,no
0.8762929217014941,0.8556700924645819,0.4948437772231359,0.268036985833924,no
0.8959960000000023,1.167999199999997,1.151995999999997,0.8719967999999995,yes
0.44531284790066694,0.42968392944057626,0.6953122619627051,0.6796841247532228,yes
0.6461497751541994,0.5076946035467728,0.47691772781889313,1.0,yes
0.35789488642643746,0.3368417506928942,0.28947548476264817,0.2789465484773192,yes
0.5692336331272775,-0.8769188402497149,-0.938458650896457,-1.0769136094965832,yes
0.955414012738849,0.6496840764331181,0.05095668789809368,0.02547834394904684,yes
0.9744689253059285,-0.008512344047806045,-0.21276604798555263,-0.6127670692625804,no
0.7297330533325624,0.10811110300297197,-3.013525712231669,-3.662170708569497,no
0.7333279999999908,1.0399986666666525,0.4266666666666576,-2.6533400000000142,no
0.2677593478448564,0.7486336020773858,0.8743187136132687,0.6229523156906545,no
0.9599959999999991,0.6333313333333308,1.2199959999999994,1.3733313333333304,no
0.8421043859649191,1.2456122807017627,0.8157903508771941,1.587717543859662,no
0.3235272318287784,1.1705892249158256,1.441177508652962,1.1529433010430599,no
0.04672523364486627,0.2056018691588769,1.551398130841117,1.981303738317746,no
0.300003894732743,1.2842107534623666,1.3736832908596917,2.1315782825491776,no
0.42353040830684274,0.3529455363424432,2.5529448304584346,2.7529429481010554,yes
0.5865388590972458,-1.0865345321783335,-1.1442238997847063,0.6538464866860723,no
0.954132859203157,0.6513776197343814,-0.9449566787401095,-1.0,no
0.9659891387829034,1.0340156231186264,0.8095246193710043,-0.37414668425396214,no
0.4466014044673778,2.135928287309016,2.2330147893347427,1.9126241870137635,yes
0.971422938791603,-0.6952389659839238,0.9619039183697666,1.0571407891215625,yes
0.0,1.3861395353442416,-0.34654230961540533,1.376243446749754,no
0.8160930572038607,0.6091965252973446,1.4137884661250981,0.4080442297579592,no
0.5,0.9926514705882309,0.7279448529411771,1.7573522058823376,yes
0.7809553560204026,-1.6190575964099085,-0.9809542131589196,-1.323813614528067,yes
0.9407870368847421,-0.07894381926375449,-1.7368357340929848,-1.296043763013941,yes
0.8478257561429486,0.48912823723529064,-1.1956536862036535,-3.934794423466106,yes
0.48148429354760136,0.7222190329277175,0.11110720165331675,-2.7592504458324885,yes
0.05599999999999454,0.0,0.10399760000000242,-0.16000320000000556,no
0.8969085343914862,0.4329907535415117,0.3608252843061739,0.4948437772231359,yes
0.7011534549049102,0.1494226978315997,-0.367818205851765,-0.4482784383818289,yes
0.8620739199650543,0.034481807366713094,-0.5172489497065974,-1.034489853389962,yes
0.05882499999998522,-0.058814705882364156,-1.1176397058823704,-1.823526470588255,yes
0.40425126755050095,0.28723023993565067,0.20212935717157426,-0.5638275237712344,no
0.20192192122891758,0.7499983173093111,0.6442291882411533,0.5673109929701906,yes
0.9224106123771922,0.30172137337457383,0.7930989893138353,0.6982717300974761,yes
0.7500058593841683,1.5625024414100572,0.4374975585899428,1.328123950193687,yes
0.6739083412047189,0.3478264650287728,0.9130412098273942,0.1304294895972739,yes
0.8666628888763074,-0.4500098333661077,-0.9500031666772119,-0.08333861112871017,yes
0.9024356335183996,-0.048793158957643426,-1.9756436648162816,-2.707345925326143,yes
0.6326495210184443,1.0,0.20407838399340278,-1.408175135408725,yes
0.8356223869719793,0.767123381497975,1.0137014449394244,0.47945194220242227,yes
0.7333426667288805,0.33334000004444897,0.2222192592395065,0.6222241481610011,yes
0.06665444424075873,-0.2333372222870662,-0.8333472224537198,-1.0000300005000273,yes
0.3166710555701734,0.6500005000016725,0.5000066666888722,0.20000566668555078,no
0.7777726337543891,0.7222190329277175,1.092583161883051,0.9259242112514543,yes
0.7105290997215292,0.02631735456981534,0.01052841551136031,0.11578993905793217,yes
0.6694918055154158,0.7288137891408601,-0.37288273484514894,-0.398305594656288,yes
0.9365064499897673,0.4127009322207426,0.46825639959302245,-0.5634903754120996,yes
0.46341097560976363,0.768289024390254,-0.036584146341468185,0.04878170731707812,yes
0.6111111454047702,0.7654326093599055,0.9197540733150409,0.5123478776169027,no
0.8125003255184562,0.9791616102799277,1.239576378088911,1.4999911458978947,yes
0.6075979650658776,0.03798223040224007,0.2405085563182907,0.5569638519444973,yes
0.8888898589049947,-0.0238086923671466,-0.3809486016688861,-0.25396785084467577,yes
0.4999882812316746,0.8281247314449129,-0.9687562011815765,-1.6718776123088097,yes
0.9756104897902077,0.21950396586654036,0.39024191948591697,-0.5447220966572256,yes
0.8032868852459153,0.44262950819673225,-1.081973770491854,-0.7377000000000117,no
0.2085879107159603,0.9877367270576615,0.8527658775611341,0.2822049719353845,no
0.748037200087884,0.8818942091989244,1.8818997210229764,1.7086701779610651,yes
0.1489347895004372,-0.15956774560053444,0.021280805785519913,1.3723460162850827,yes
0.8484916742844805,0.11111054994670291,-0.18181019287781042,-0.01009590860652579,yes
0.9059818905673243,0.8461595660847308,0.22221747387600602,-0.02564021476960119,yes
0.5365832242895372,-0.07316766808089081,-0.15852303699845446,-1.0487727543789345,yes
0.7027024105210017,0.27026402488628176,-0.4054061723823945,-0.4999891892768326,no
0.07394320571379326,0.8732392630432879,0.7605609006184452,0.5845048105566006,no
0.9029067018511598,-0.029125270995412185,2.1747642473439184,1.8640775379393433,yes
0.8553480637687126,-0.4402602270697673,-1.0440302994473134,0.3836487638962557,yes
0.313735063549742,0.8039369090616442,-3.235349827645015,-5.1177092279516625,yes
0.8581570494521611,0.6524859413796811,0.8297922891596997,-0.6312205272523477,no
0.9484505686076571,0.5670128175125653,0.2680502391234623,0.5257819321835735,yes
0.5567087044240184,-0.2886584653005561,-0.6700962163956479,-0.9690587947847509,yes
0.9230859678484733,0.2637408887663001,-0.6373627339690248,-1.043949305661638,yes
0.6470592272187059,0.9411786620444554,0.3529397923929565,-0.4509854863314444,yes
0.871799780854332,0.8290621009608585,1.0854753597869469,0.5726488421347702,yes
0.8874181702588472,0.3642416034490197,0.33112692426133783,0.5298050655796886,yes
0.8333303029751845,0.34848512397195164,-0.848497245404475,-0.9242607441347609,no
0.7666584443896353,1.2333259999511124,0.8777769629575463,0.0,no
0.8048897978397452,-0.21952260568076407,0.2926744496599364,-0.09756302797704432,no
0.8348683528486786,0.46790037036799387,-0.3027540442772001,0.0825662822925054,no
0.7460285966438424,0.30158856134246304,-0.33331851861258754,-1.666660846597844,no
0.1165052911054638,0.9902915763348626,0.8996769252526762,0.7702289031348584,no
0.43548225806451824,0.8709650537634437,2.322576344086012,2.172039247311817,no
0.7068922215740773,0.7586225326938754,1.224137286961828,2.775855241795292,yes
0.9207908832586019,-0.46534291739685657,-0.37622399778219473,0.42574627973982193,no
0.8191354912010689,-0.05319456767113707,-1.542562675398591,-1.4468064961564142,no
0.014283556124763844,0.807140206635493,0.5142862346933259,0.014283556124763844,no
0.5850342958950265,0.3945487111913461,1.90475244574663,1.346935138139365,yes
0.8780532619618336,-0.959346209255964,-1.1870006081320532,0.6178841232004035,no
0.42856917663505606,0.9211802567390355,-0.1921178286294804,-0.33005582761371327,no
0.2851191260822845,0.7148746755680506,1.1280979868173546,0.19421578273379275,no
0.7823836666765147,0.18652192002768553,0.7253881231693562,1.2435247174471604,no
0.6583291458228511,0.8166653749967733,-0.14167785419464554,0.7249976458274409,no
0.09489377698457763,1.8832192818221984,2.0219081091536997,1.1824824178190447,no
0.7417561496115693,0.2472520498705179,1.5934094252010722,1.6978070794777742,no
0.6971876016726796,1.2535214838330868,0.6197219996084431,2.3450744296822945,no
0.7279139732056733,1.2544171346875355,1.5335664073735644,1.2155475508497815,no
0.273555869772962,0.996957758157428,1.449845714660876,1.6899645836727477,no
0.5813948981434945,-0.7131761913362858,1.131782068386009,2.286823808663736,yes
0.18248135223061407,0.2481717193319989,-0.9708022537176797,0.7664187596669487,yes
0.6666781893288568,-1.7777759945086076,-1.6666695473321966,-3.728400563951963,yes
0.166659490750732,0.7916752893398854,-1.9583250578818636,-1.8333307870405735,no
0.7976205853238589,0.5773750247768937,0.8452404265970132,-0.3333376984308894,no
0.8661955861909536,-0.0070380380817479365,-0.267609531844395,0.049300773663063534,yes
0.4183731362168978,0.010199021220498379,-1.2551020616410706,-1.6326658476156835,yes
0.04081037065458144,0.36734945856923007,-0.04082465642716937,-1.3061257392887382,yes
0.972607384150063,0.369860930744831,0.5890450084658075,0.31506474008076746,yes
0.5125018281181466,-0.6249976562588083,-1.7249997812508875,-1.3249925312780577,no
0.27450246073610113,0.6274524028940759,-1.1568322189760827,-2.8822983863061773,yes
0.3404162969865888,-0.2553249886702324,-0.06382752377123431,-1.0319137618856171,no
0.48100426206308317,0.3417612561123802,-0.36710325281363837,-0.13924300595070302,no
0.33708202247190877,0.3595426966292197,0.23594606741572613,-0.3932651685392959,no
0.6136431043005334,0.13637422514645506,0.15909000517043992,0.034089579036486475,no
0.500005303062451,0.7575803489718043,0.43939735998400303,0.45454139115995473,no
0.3273813740061841,0.6011933283611337,0.8035716517847771,0.5535732886827228,no
0.24428128897906684,0.54962068644381,0.9007708408715193,1.1603109317724065,no
0.4848488521612805,1.4848640038141647,1.888902020321405,2.353558769726189,no
0.4098407686645565,0.41803266594862865,1.2295223059936695,1.5573900028361078,no
0.8657730147363335,0.7986645556919387,0.8053719787569142,1.4698095491851864,no
0.6562446939606952,0.15624521479891007,0.052086946648461994,0.06249746091370618,yes
0.4166671957663574,1.0039658667208489,0.8134919627111717,0.7738130574395861,no
0.9560353580863385,0.13186315664547923,1.7582241396741012,1.2307594252332916,yes
0.5166831665016827,-2.466633666996753,-3.716621167121795,-1.2499875001250422,yes
0.9189218773226538,0.0,-2.4189624184110405,-3.4324896282381925,yes
0.6666656565717521,0.8787855831176695,-0.15150059696605833,-2.863617493227232,yes
0.7652118184964507,-0.23478818150354933,-0.11304841590476165,-0.7043497618248132,yes
0.8540162555337809,0.21167449516239994,-0.6277402472271929,-0.5255500932485172,yes
0.7954610796271387,0.29545142041548156,-0.7045667616299299,-2.0113944606125203,no
0.7626925599692093,0.22034334953078902,-0.5254105431932713,-2.016916633757645,no
0.21951616102816607,0.39024191948591697,0.1300849758861126,-0.22764220371448662,no
0.5999979130598112,1.026085882806138,1.2086861928906705,0.9304344574694783,no
0.4000040000000051,1.0,1.3266699999999976,1.466664666666664,no
0.3056990362141273,0.9378261993696407,1.4041460254000948,1.6580355472791883,yes
0.26666707692055025,-0.035893112452633325,0.5897445759308161,1.05127712034592,no
0.6548687837664339,0.19469028898101703,-0.3274277547444348,0.7522143707328721,no
0.7837785731724386,-0.25225112409808714,-0.7207227741236231,-1.2522502231979746,no
0.33154901483693405,1.0962531985379624,0.4812815007526747,0.20320375188168663,no
0.8578686722145458,0.532995905587909,1.2588799402233966,0.6751272333733633,no
0.2696604153487817,0.853935790939088,0.49438482515147897,1.2977525817444588,no
0.13414695121950876,0.6524341463414657,1.2865859756097513,0.8963420731707213,no
0.8536533413115718,0.8699166105018472,1.5609600239347385,2.4064882346580423,yes
0.9096782393324474,0.14193585431769862,0.15484163579037968,0.7032218647318818,no
0.678892694200072,0.3853212440034369,-0.7064276323696234,-0.688075288280603,no
0.18939508724295515,1.0,0.7575803489718206,-0.1439425390457069,no
0.41592913305693424,1.7876071344817308,2.7344985199180796,2.451321011853965,no
0.24271868225114696,0.3495158733163914,1.8543746158976933,2.8932028089347557,yes
0.647433296346076,0.3653801898336931,0.435893786975234,1.4294873643987946,yes
0.8356136892588129,0.41780650216505155,0.11643650779516891,0.19177934885199446,yes
0.6043903875655658,0.04394893119470782,-0.6263906776792687,-1.1099157351525468,no
0.9814778120781253,-0.30555591563720846,-0.7777726337544095,-1.342587328542033,no
0.03481009353471677,0.993669626263013,0.5537969425978412,0.3924062730320195,no
0.6015548461794518,0.7109292358269264,3.078119653311945,1.9921812377831847,no
0.253729115609292,1.231342481619356,1.3358196591631626,3.597019692596126,no
