Getting Data...
netR,daysToBreakout,exitParam
10.849838703513152,46,8
10.667585803485947,46,9
7.743910278202636,46,10
6.534768331201116,46,11
6.083710428620644,46,12
5.1114000732943685,46,13
4.735595253479362,46,14
4.733373428537371,46,15
4.339422844313153,46,16
4.289378087383227,46,17
3.1883953724727676,46,18
3.3319869898575902,46,19
2.9860040937315437,46,20
2.3808545824149547,46,21
0.9055480201258698,46,22
2.368122776913882,46,23
3.3240478225888634,46,24
2.5526678820902604,46,25
2.15487421810542,46,26
2.5710046995431073,46,27
2.2182047437978247,46,28
2.0449214915889455,46,29
-2.8883360988109987,46,30
-5.310923487254614,46,31
-3.982610147938431,46,32
5.000113532935719,47,3
7.162221715555567,47,4
10.921935020898431,47,5
4.486927204712744,47,6
5.0814201087645925,47,7
10.106726698721504,47,8
9.933560818459851,47,9
6.678209071733913,47,10
5.643005879093844,47,11
5.76839884030939,47,12
4.770800331556363,47,13
4.4308095196971795,47,14
4.360733889845946,47,15
3.9638793986427308,47,16
3.8993639952748116,47,17
2.7968633803883356,47,18
2.9364539869914887,47,19
2.647988711822773,47,20
2.042839200506183,47,21
0.5665070426787165,47,22
2.06840381695858,47,23
3.024328862633562,47,24
2.274798529140915,47,25
1.9392824173284189,47,26
2.357903698020265,47,27
2.034406250871688,47,28
1.8696946331151876,47,29
-3.0582300932743114,47,30
-5.480566314828259,47,31
-4.152252975512075,47,32
5.39240101219074,48,3
7.21011817606697,48,4
10.912179428520632,48,5
4.647890258238255,48,6
5.252911625303755,48,7
10.278218215260667,48,8
10.04566117344621,48,9
6.802330418385781,48,10
5.766374975159943,48,11
5.8590450358945425,48,12
4.831356503710759,48,13
4.474063928378891,48,14
4.383677532711898,48,15
3.986823041508683,48,16
3.9223076381407633,48,17
2.816421895618327,48,18
2.9364539869914887,48,19
2.647988711822773,48,20
2.042839200506183,48,21
0.5665070426787165,48,22
2.06840381695858,48,23
3.024328862633562,48,24
2.274798529140915,48,25
1.9392824173284189,48,26
2.357903698020265,48,27
2.034406250871688,48,28
1.8696946331151876,48,29
-3.0582300932743114,48,30
-5.480566314828259,48,31
-4.152252975512075,48,32
4.3095258958894584,49,3
7.14505645607483,49,4
10.468658099173586,49,5
4.350992856539554,49,6
5.161501310217075,49,7
10.218818654871013,49,8
10.001015026157548,49,9
6.737164460818045,49,10
5.7478604211925015,49,11
5.8418080573038775,49,12
4.826621629358581,49,13
4.477281929545362,49,14
4.397933496311167,49,15
3.9977575455912477,49,16
3.91729913654315,49,17
2.812118222424641,49,18
2.9473679976209795,49,19
2.6555523287968947,49,20
2.050229212648303,49,21
0.5738922324643915,49,22
2.0728982531648343,49,23
3.1221313220456985,49,24
2.2807878190262434,49,25
1.9452717072137466,49,26
2.3638929879055928,49,27
2.040395540757016,49,28
2.002142345634256,49,29
-2.885770041042551,49,30
-5.356657275466583,49,31
-4.1482368891607155,49,32
4.630806276511176,50,3
7.84927110200044,50,4
11.220936036912564,50,5
5.096647665536285,50,6
5.783912993576255,50,7
7.005862619926901,50,8
7.221694328609603,50,9
3.8489807681907484,50,10
3.1099273092556787,50,11
3.389130006175998,50,12
2.4571749216032686,50,13
2.557353738228554,50,14
2.470445859730689,50,15
2.015964975452293,50,16
1.9200758047759219,50,17
1.232965304701631,50,18
1.9247079586464861,50,19
1.7191860348720398,50,20
1.2292858723085958,50,21
-0.12477873423528621,50,22
1.3626413283508299,50,23
2.405542191293742,50,24
1.6560797229154103,50,25
1.2241958432522004,50,26
1.6627668903844899,50,27
1.4111601548883168,50,28
1.4602107076409927,50,29
-3.3082382442325473,50,30
-5.793849800788475,50,31
-4.589688830027802,50,32
5.018378999099469,51,3
6.751222462401898,51,4
10.275990974231052,51,5
4.116828295578145,51,6
5.0740529799429215,51,7
6.445146778640768,51,8
6.732098239875578,51,9
3.368793455689615,51,10
2.642106622199125,51,11
3.0191890931556866,51,12
2.1514336529253377,51,13
2.279778533059325,51,14
2.216390082336206,51,15
1.7747447205142337,51,16
1.7566541922151486,51,17
1.0809149535197513,51,18
1.785680880262684,51,19
1.629969164669913,51,20
1.1412661112153233,51,21
-0.17568811295408052,51,22
1.3225381732042159,51,23
2.357698832070239,51,24
1.5248693530461845,51,25
1.1904653568879286,51,26
1.629036404020218,51,27
1.377429668524045,51,28
1.426480221276721,51,29
-3.3419687305968186,51,30
-5.827580287152747,51,31
-4.623419316392074,51,32
6.118233781753509,52,3
8.15671064895768,52,4
11.853139128852542,52,5
5.412328049383198,52,6
6.215667572230663,52,7
6.3842610878629165,52,8
6.735586951380515,52,9
3.419316693410689,52,10
2.6458863918078595,52,11
3.114950792925815,52,12
2.351297064124762,52,13
2.543109192709,52,14
2.70361611778688,52,15
2.2619350873568496,52,16
2.2932716725679736,52,17
1.6865972027620728,52,18
2.4558082541236175,52,19
2.3044020236044775,52,20
1.7141963415516497,52,21
0.3968973473216322,52,22
1.8669078945387516,52,23
2.8959733923028472,52,24
2.053975426626467,52,25
1.6435410780207906,52,26
2.179680800616446,52,27
1.924345351086213,52,28
1.8196868884548725,52,29
-2.7865171654594865,52,30
-5.149601266684174,52,31
-3.8594803536696314,52,32
7.622320568868878,53,3
8.937180002623222,53,4
11.670428191300955,53,5
4.42145153191631,53,6
5.135663831988197,53,7
5.2417631505834565,53,8
5.889031900335697,53,9
2.832625394054877,53,10
2.0212282797015493,53,11
2.4928993601434826,53,12
1.8213142259997106,53,13
2.107854079113592,53,14
2.2748368148547193,53,15
1.8386265896677254,53,16
1.8204384973662693,53,17
1.2654754076688972,53,18
2.081002570084757,53,19
1.9592956085802318,53,20
1.3674124633319036,53,21
0.11500616318670229,53,22
1.5390373838581233,53,23
2.5473383081903123,53,24
1.7453556675320236,53,25
1.335207997615023,53,26
1.8385841956050222,53,27
1.6007660179045369,53,28
1.492403333858601,53,29
-3.274674181405787,53,30
-5.640871328402801,53,31
-4.396435569734814,53,32
7.468474415022725,54,3
8.878161434983966,54,4
11.20005782093058,54,5
4.048634539740255,54,6
4.990024553479504,54,7
5.104926806850561,54,8
5.790208614475558,54,9
2.7348800795732195,54,10
1.9262565402142253,54,11
2.3979276206561577,54,12
1.7263424865123875,54,13
2.012882339626268,54,14
2.1798650753673954,54,15
1.7436548501804014,54,16
1.7254667578789453,54,17
1.1819837685591619,54,18
2.006486282179318,54,19
1.8849880497725675,54,20
1.2931049045242384,54,21
0.040698604379037356,54,22
1.4647298250504581,54,23
2.4730307493826476,54,24
1.6743877742887483,54,25
1.2696670609138805,54,26
1.7884892121391804,54,27
1.555471803687505,54,28
1.4471091196415695,54,29
-3.2928336129121543,54,30
-5.657569656224748,54,31
-4.410837877481244,54,32
7.728638568487125,55,3
9.14574071546614,55,4
11.730673015931442,55,5
4.390748979454105,55,6
5.309141607891446,55,7
5.493133145117695,55,8
6.228931744776762,55,9
3.193721495850431,55,10
2.3748015497344723,55,11
2.9838330114254488,55,12
2.329621374127881,55,13
2.6069206602384973,55,14
2.988741177151729,55,15
2.587680336850497,55,16
2.4773429882585853,55,17
1.9185750815156373,55,18
2.7430775951357935,55,19
2.692547855832136,55,20
2.1006647105838083,55,21
0.8517317873739064,55,22
2.284731617910799,55,23
3.2945598427393596,55,24
2.4959168676454606,55,25
2.0911961542705932,55,26
2.6102153765276834,55,27
2.3891561145633036,55,28
2.2817048840393968,55,29
-2.449022899859118,55,30
-4.7880276414595535,55,31
-3.539201983003281,55,32
8.18627822812456,56,3
9.604124138433548,56,4
12.265891021041762,56,5
4.667012256105189,56,6
4.5704469497284785,56,7
4.841773549702444,56,8
5.493369462713998,56,9
2.666766097919089,56,10
2.0971643253794645,56,11
2.7181204515967847,56,12
2.1044369040040696,56,13
2.380864312154543,56,14
2.763232900210946,56,15
2.3693990700744396,56,16
2.264771353578178,56,17
1.7155262970722265,56,18
2.5561585693381543,56,19
2.515102912480657,56,20
1.896706853260491,56,21
0.6873553957162265,56,22
2.161034619852222,56,23
3.171446255912776,56,24
2.3884216238270364,56,25
1.981560185376539,56,26
2.422629168097713,56,27
2.2159107198558643,56,28
2.198719776984181,56,29
-2.497543187041788,56,30
-4.834692130649087,56,31
-3.5829502182035986,56,32
8.528080865005577,57,3
9.074110032850747,57,4
11.676452044328814,57,5
4.384427239340812,57,6
4.288658577683985,57,7
4.565244357983574,57,8
5.21684027099513,57,9
2.369036041342677,57,10
1.7570532994358827,57,11
2.286960759187753,57,12
1.6557718911324502,57,13
1.9625002313135198,57,14
2.4161715633986365,57,15
2.090687747202956,57,16
2.03888986579575,57,17
1.5704143239054367,57,18
2.4110465961713645,57,19
2.3725021309479435,57,20
1.7541060717277779,57,21
0.5569642010940201,57,22
2.0306434252300156,57,23
3.046423815818594,57,24
2.264903957092639,57,25
1.8580425186421414,57,26
2.3017515976427805,57,27
2.0971575353206267,57,28
2.0863571054823074,57,29
-2.608597349994044,57,30
-4.944532070926769,57,31
-3.6848986727290662,57,32
8.653237696163373,58,3
10.481945021826014,58,4
12.985191066139182,58,5
5.244018796266396,58,6
5.1503195598351414,58,7
5.4320116319991625,58,8
5.914058685639381,58,9
2.123863826740042,58,10
1.7517452936409739,58,11
2.3229662587720252,58,12
1.4720053110011362,58,13
1.7385326553373623,58,14
2.3074921047175154,58,15
1.9820082885218349,58,16
1.934918933881981,58,17
1.4827158545245172,58,18
2.32913425891544,58,19
2.2971811709205148,58,20
1.8185131580867326,58,21
0.5221995133901478,58,22
2.0303858462603794,58,23
3.0375871329408777,58,24
2.244790585557809,58,25
1.8001827247594577,58,26
2.243891803760097,58,27
2.0396349770692965,58,28
2.0288345472309772,58,29
-2.664602347904285,58,30
-4.995300073881911,58,31
-3.8050227211721057,58,32
9.54150998621147,59,3
10.723073635293215,59,4
13.02631792173972,59,5
5.1725698543115355,59,6
5.2295622914105255,59,7
5.432374637516003,59,8
6.031802005296576,59,9
2.2416071463972385,59,10
1.8694886132981714,59,11
2.440709578429221,59,12
1.589748630658332,59,13
1.853510965530984,59,14
2.422470414911137,59,15
2.0889833099353594,59,16
2.038974192349005,59,17
1.5740705782321824,59,18
2.409570979058043,59,19
2.335682434757349,59,20
1.879976942125514,59,21
0.512498197756631,59,22
2.0189981287271466,59,23
3.0700272130580966,59,24
2.264386369994099,59,25
1.8197785091957477,59,26
2.2634875881963863,59,27
2.050987569760505,59,28
1.9590594791455447,59,29
-2.6359131915711806,59,30
-4.966610917548806,59,31
-3.776333564839001,59,32
ideal (days, days) = (34, 9) with netR of 15.537588090629892
