@RELATION 5_days_hlc

@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE a15 NUMERIC
@ATTRIBUTE a16 NUMERIC
@ATTRIBUTE a17 NUMERIC
@ATTRIBUTE uptrend {yes,no}
@DATA
1.0,0.0,0.2719274315152953,0.7894691135694042,-1.0701781317351815,0.026314058170231493,0.9298227454585432,-0.6929909587639864,0.7368392428414418,1.622800546316259,0.6578953139432479,1.2192984379810827,3.1491220606333505,1.0613965450846745,1.1315737996261315,4.157889612183812,2.8771937519243056,3.105259741455875,no
1.0,0.0,0.28409187758594995,0.9886425749178795,0.3409136622056591,0.5170489217576881,0.8522756327578498,-0.3522716554715655,0.35795803849330926,0.943186738136613,-0.10795661803393704,0.8181857438150419,1.3920484956198869,0.767051478584584,1.1306885137108547,2.3806910705377664,1.0284108923098627,1.0738667290911292,no
1.0,0.0,0.11764550172736878,1.741174249131004,0.705881833909123,1.0,1.729415993087034,1.0588271626361563,1.2411786609035094,1.588236332181754,0.34117766090175544,1.076473076128948,1.6823559100398249,0.5941151660855821,1.552943328723509,2.1470590830454217,1.5000044117724718,1.8764750761324724,no
1.0,0.0,0.12499516367032645,1.476194246047457,0.4642870535769953,0.5833333829367159,2.2261937996170142,1.1785739583438768,1.476194246047457,2.2142955357552117,1.5357218750316133,1.7202446676861127,2.071434821454618,0.8095271825537299,1.553577901812681,2.166675099241483,1.0654764632947789,2.035721577411335,no
1.0,0.0,0.017142285714287806,1.1485685714285734,0.1885725714285757,0.3085674285714341,1.605713142857147,0.6342862857142758,0.7485702857142899,2.3257097142857055,1.3199988571428614,1.605713142857147,2.3142874285714305,1.6628594285714209,1.8400005714285694,2.1771417142857183,0.9657154285714243,1.6800011428571386,no
1.0,0.0,0.031393567116934265,1.6860948219537977,0.9013453296867158,0.9147977296973003,1.8026839329492164,1.0493275593707885,1.1434934625883078,2.161427903270442,1.399101170352967,1.4887854813272292,2.7264448471330436,1.9372137626227046,2.161427903270442,2.7174812142182367,2.206273421969668,2.345284843886426,no
1.0,0.0,0.09268376680423995,1.6926809375400864,0.6048722855527546,0.6390224794793007,2.4390208209451356,1.5853635336143381,1.5999971707358465,2.5658474646134635,1.746339883405049,1.848774367647268,2.9560922593771797,2.126826643668314,2.224386013093639,3.5707225794303574,2.712190177282666,2.9560922593771797,no
1.0,0.0,0.9758440430394661,0.7971031015837184,-0.19323316297963808,-0.10144506757706584,1.4830901538014114,0.4057937968325769,0.43961397231990673,2.2222176060274186,1.3768098368749488,1.3913020583988391,2.347818630565018,1.5362305538097258,1.637675138296639,2.7342922028766106,1.913040390684661,2.0096569721744935,no
1.0,0.0,0.45502698412697823,0.3597925925925881,-0.7354492063492208,0.33333597883597216,0.13757142857142643,-0.9470862433862554,-0.8465560846560998,0.8888931216931211,-0.29100687830688243,-0.25396560846561156,1.6984164021164092,0.7724904761904766,0.7883629629629655,1.8359798941799041,0.9470947089947146,1.058201058201066,no
1.0,0.0,0.9230757707888534,1.3117361848290048,0.5465546181744065,0.8947328787588048,0.8218612778451226,-0.016197557734771214,0.8016171646824597,0.6518217394156017,-0.17813831729690655,-0.10121449294373067,1.2267192496200454,0.3238815191242822,0.35222481601230154,1.8461515415777068,1.137650090971592,1.1497954252668694,no
1.0,0.0,0.7816919460449907,0.7324017357770802,-1.0070387423080702,0.5985966177417117,1.2746482741524852,-0.05633951597113366,0.5492958440786481,0.4225400317465227,-1.0352134298780524,0.3873266018684503,0.12676637572729849,-1.3168997421122854,-1.183095328303259,1.1267663757272786,-0.44366611783958393,-0.39436463995017823,no
1.0,0.0,0.2990700060840749,0.9906449210145409,-0.33644733165297963,0.700929993915925,0.635517337737028,-1.6728806447060633,0.45794560222502717,1.3551285178508092,-0.4112150668173092,0.39251892744626066,0.22430227091971883,-1.7102710543015147,0.17757080093867794,-0.1682166565265418,-2.0840947769500495,-1.9065239760113717,no
1.0,0.0,0.9166679649781976,0.6086996534414059,0.22101525546242307,0.3369600307246984,0.6050728352768823,0.09057987423890249,0.49275487817913055,0.46739541194820866,-0.42753447017113966,0.39855362056815546,0.7463774390895652,0.061593589843467376,0.3731887195447826,0.30797374632925295,-0.4420301486053398,0.2898566845229802,no
1.0,0.0,0.12272289462213246,1.1090869669367749,-0.14545792562444607,1.00454318801344,0.6181831157042548,0.13181563429405027,0.27727355991849634,0.6136331094997036,-0.03182140702919324,0.47272519007980873,0.44091060124172693,-0.681819111571517,0.3545454834711161,0.7909060785082918,-0.06818600207181338,0.32272407644192286,no
1.0,0.0,0.535547139551115,1.587679816265493,0.5450277037783359,0.6729849891066411,1.7014195727869381,0.39336569034800734,1.5924167808451324,1.18957763527127,0.6824655533338619,0.8341275667641904,1.1848335616902648,0.5118490465170338,1.0379156218409413,1.004744073581005,-0.16587243323582307,0.9146953010922755,no
1.0,0.0,0.0,1.2844305801563811,0.6526929972371279,0.9910182527164693,1.6556900068143745,0.9970074814460845,1.0778429075962972,1.7275436856810567,0.9011968876609415,1.65868252536829,1.4041938972382009,1.0838321363259125,1.1796427301110555,1.4011968876609457,0.9760472767033233,1.3083833034530579,no
1.0,0.0,0.6000021249920365,2.7249904062859858,0.6375007343722384,0.6375007343722384,3.3187363047388665,1.9999906250351709,2.706241101595876,4.093736523488047,2.718743554711677,2.8874866719249925,4.243730336011253,2.5187399297252675,4.099983375062356,3.5687409922212967,2.8999891250407934,3.099992750027203,yes
1.0,0.0,0.8716293827821159,0.6486544558228488,-0.4324336011718955,0.21622153032846303,2.5135209824891396,0.25676082908331027,0.25676082908331027,3.1554125821961634,1.7297323776550815,2.4932513331117065,3.993256062854217,2.5067675858583356,2.6891937545777154,4.155412582196163,2.2905460555298727,4.000009459485021,yes
1.0,0.0,0.9714296054392192,-0.31904575510736166,-1.0238037415131123,-0.40951597281150104,-0.5666593333542834,-1.3285647755292047,-0.8714198911812546,0.7476202448945376,-0.8428494966204874,-0.8428494966204874,1.1999984761948257,0.1952389659839143,0.7333350476141471,1.7904753605465809,0.7428607346836127,0.8714270340179985,no
1.0,0.0,0.15428800000000006,0.14285714285714285,-1.0571462857142901,0.10857257142856724,-1.4400022857142858,-2.2857142857142856,-1.548566857142857,-1.7371394285714328,-2.6514285714285717,-2.1028531428571404,-0.15999942857143065,-2.0685685714285813,-2.0685685714285813,0.38285599999999576,-0.8228588571428516,-0.17714171428571848,no
1.0,0.0,0.9836963019806373,1.217386625739393,0.2663058719182231,0.4130462192637838,0.4021745510355331,-0.7391256143981738,0.36956715499680765,-1.1032525874831276,-1.9075929939587368,-1.2065062619156852,-1.3858540052999715,-2.2554168124990506,-1.7336772803655625,0.1141334947815504,-1.7010698843268526,-1.7010698843268526,yes
1.0,0.0,0.043772712534434495,0.6228974333678708,0.0033649820319946243,0.6127967633680952,0.7575755024998317,0.16835011166662928,0.25926051876750245,0.2525251674999439,-0.4545473217012416,0.2323238275003926,-0.6801357979340756,-1.178450781666405,-0.7441047999647147,-0.8552165470651392,-1.3939389245996905,-1.0707043532981975,no
1.0,0.0,0.9513527363106036,1.6702762337762644,0.0648624777093597,0.13513579255250308,1.0648705858569076,0.07026466615244184,1.0486548312937756,1.2810846106818874,0.3351340628143658,0.48108288094375007,0.4702698553668689,-0.6648740453331822,0.43783834624060464,-1.027036888287546,-1.8270386180256832,-1.1297336041094055,no
1.0,0.0,0.2586266943907144,0.7988478200649866,-0.26436173208597924,0.7471255846244134,1.5114919143956844,-0.19539932620920888,-0.12068406660666663,0.8678188466016802,-0.1896556678540044,0.8505781014548225,1.0976996631046045,0.0919560047494163,0.24713018230972164,0.2356336702287289,-0.9712621680614727,0.2011521799350135,no
1.0,0.0,0.7376247769806379,0.6831694392684426,-0.17821796392482941,0.04455981275284804,0.5098994853475556,-0.40593582983004656,0.46534660327404925,1.1237621311640966,-0.3465324821138949,-0.2821736986659498,0.5693102587915724,-0.34158496715847597,0.5544592981004036,0.7673266983629754,-0.09900821978570151,0.034656862065621616,yes
1.0,0.0,0.8965541914621474,0.7758642538851623,-0.9655350180044912,0.31896423155735965,0.22413574611483766,-1.2758836506208455,-0.8879385925211423,-0.07759642548334887,-1.6724313765044565,-0.1551807818867383,0.9913835389818321,-1.568986430043742,-1.4569120914077867,0.025861452134463142,-1.5603708311027125,0.0,no
1.0,0.0,0.7724119429212555,0.67586070867733,-0.12413336027591543,0.5931046753889749,0.4965534411450494,-0.8965556480461734,0.13103613317820187,0.055173907256365125,-1.1448327134470067,-0.8344789678875217,-0.186210040434567,-1.4620685422107926,-0.24827706540083327,0.6689675909674289,-1.3793131985790352,-1.2896543923884132,no
1.0,0.0,0.7074459908351305,0.19148938433674856,-0.5797835644054025,0.0159568724551283,-0.05851048268487827,-0.6755242672226794,-0.12233797250539147,-0.19680532764539804,-1.2712726827854046,-0.47871893957728145,-0.5372294222621598,-1.462762067122153,-1.223394618631318,-0.723402331376766,-1.7074374802194585,-0.771272948742151,no
1.0,0.0,0.6611970915878752,1.0819638448482525,0.054639830994713784,0.7814160858840539,0.25136147392188524,-0.5409857475565559,0.07103270925386516,-0.005469392929623336,-0.6393424706639598,-0.07104090596622885,-0.14754300814971735,-1.2513691241867446,-0.4371596315195287,-0.4972688554438658,-1.448090767113916,-1.2021828391444311,no
1.0,0.0,0.031884085696302154,1.0927557328310733,0.5623199092636877,0.9130425330804623,1.1362322923759054,0.5913028330169515,0.9768109943283987,0.6956510396965548,0.27536168872030825,0.5999982028969844,0.5594187473206493,0.22318975929544316,0.5246372678005179,0.4840578122241829,-0.10145110271110612,0.3304347800882117,no
1.0,0.0,0.7706447268470442,2.8990543223377454,-0.26604569490976326,-0.1651293747224763,3.1926354939211805,1.5137530595993522,2.623825242290917,3.3302431532863914,1.6054869120706905,2.8256588000866074,1.9357594228320496,0.6055015908081874,1.633008627427956,1.5045705918834036,0.44037221608571114,1.3944837304543418,yes
1.0,0.0,0.3760007999999971,2.288000799999986,1.415991199999985,2.0880007999999863,3.9439943999999967,1.1839967999999998,1.2719967999999882,4.2,2.735998399999994,3.7039919999999937,4.319995199999994,2.815991199999985,3.879992799999991,3.1039919999999936,1.943994399999997,2.839990399999988,no
1.0,0.0,0.7241340071668323,0.8068988394578799,-0.05516299175454248,0.2689729464307908,1.9172351677089328,1.1655089750981198,1.7448228014664484,3.3448040430009938,0.9655154578031055,1.0413768989497885,3.5654966993376314,2.30343679914371,3.137907134561615,3.668939981186327,2.372395538795511,3.2896307065044637,yes
1.0,0.0,0.8219202570972968,0.28082619630793526,-0.7123381497980814,0.0068459279228951465,0.08904500846580754,-0.7671240664332332,-0.44520380933593645,1.19179146187102,0.44520380933593645,1.0205576468912119,2.6096019704217612,0.24657737850619124,0.3219202570972967,2.828786048142738,1.5753531526200173,2.4041193376402092,yes
1.0,0.0,0.883034328534527,1.2573020211624997,0.4035085257010768,1.105258694998729,0.6432761054639646,-0.20468115316554975,0.4093535344320424,0.4795345747324906,-0.25145701243153407,0.023396409135406797,1.4210523237930142,0.7836206422667469,1.2748540063602092,2.631569713790489,0.6140346875975922,0.6783619472680177,yes
1.0,0.0,0.8802829299759624,-1.3098617040305838,-2.5140929775957592,-1.450715423542856,-1.000010563395173,-2.028175391796345,-1.1831058916984558,-1.739439773858843,-2.7605764233470977,-2.0211366494882546,-1.936622445947117,-2.8169053759230795,-2.485918290025776,-0.8028173279117459,-1.5704324935669138,-0.9788739139069383,no
1.0,0.0,0.8761059832387987,0.6637226878114011,-0.5929238311843442,0.5132806485013243,-2.2389569819202126,-3.752250019911703,-2.4159603182329126,-1.8495836246338626,-3.1416233771980533,-2.079669731590566,-2.7787847680068056,-4.0619925840052,-3.1327781661784835,-3.026573686492815,-4.1327781661784835,-3.7168443968530918,no
1.0,0.0,0.9145375337927486,0.26495578201347314,-0.7008484622636604,0.1452984147849626,-0.05982227335238233,-1.2734968149545587,-0.20511983343576187,-2.863242618156123,-4.324787457083342,-3.0341931916181415,-2.4871841770805294,-3.735041653881802,-2.709402315728516,-3.384610585137283,-4.623938140118123,-3.7264989115375746,no
1.0,0.0,0.33112363494281627,0.8079429937550073,0.03311435023609379,0.7417242269918618,0.23840967940608612,-0.5099231130919746,0.14569572386937482,-0.013237660677750254,-0.9536274594208037,-0.12581837206376306,-2.1854080436553573,-3.3178548486434036,-2.3178654445997138,-1.894027191872918,-2.860902907927782,-2.0662081708068354,no
1.0,0.0,0.6956525992447745,3.206525448968389,1.5652066634927617,2.10868610583938,2.8912986767362727,1.6195578686040817,2.7826125708968927,1.9565129489411928,0.7282602788266909,1.8043397920430364,1.5434794423466183,0.0,1.3586986058665456,-2.0217446124883165,-3.880450827067051,-2.2391494329335657,no
1.0,0.0,0.7126469810691857,1.22987896690842,0.1724221560671832,0.9080447351179793,3.563184331214561,1.8275606027516917,2.4022666406133206,3.22984563395821,1.8850346547740862,3.114914771094546,2.2413500994241202,0.9425259479776056,2.0804335582349527,1.8045850047700487,0.1724221560671832,1.6091872507212548,no
1.0,0.0,0.1803942975753331,0.7411810888065642,0.40000109803792333,0.6431419884604078,0.8196111926142836,0.458828087653234,0.7098077923829884,1.6156882952686729,1.0235282076138772,1.21960640830619,1.5019598016159204,1.0431372041523141,1.4627476908850636,1.164704904268737,0.7215720922681272,1.109803400231295,no
1.0,0.0,0.6393429185713598,2.336056281921078,0.2458916017281836,0.6229453910283516,1.795082135178577,1.0819597688854263,1.5901642703571541,1.9590139680213345,1.204917864821423,1.7295067790927972,3.622946210699832,2.3852341104638497,2.7950698401066956,3.385234930135307,2.4262201424425154,3.3032751612498576,yes
1.0,0.0,0.5582788851465348,1.2270013926465864,0.47852992963147467,0.9570598592629318,2.2270013926465864,0.6625727765200974,0.9447867778329858,1.822097681580875,1.2883459407726419,1.6687225075000516,1.9447959803434423,1.3803765667274097,1.7730163988736143,3.1902017803790335,2.2638095939239014,2.5705599420855476,yes
1.0,0.0,0.9317079048177048,0.19024362403371656,-0.604872285552763,-0.16097586198655023,0.37073604282530476,-0.22438552528947897,0.15610123497379116,1.1658519524117843,-0.0780501296827465,0.14634271266919072,0.84390656989283,0.4195120690067249,0.7219555288455716,0.9414659393181424,0.4926870838725632,0.8048812611493753,yes
1.0,0.0,0.5698864956000326,1.064512348280854,-1.1397729912000345,0.9139770840680874,-0.7204217598127991,-2.4730841025022876,-1.4946097237872862,-0.32256496718305644,-1.6343827149873513,-0.7956813274724454,1.4300973755064321,-1.3118177478042947,-0.8171918951234733,0.7204378887063344,-0.21504868775321606,0.45162299679143053,no
1.0,0.0,0.8660294086687345,0.6124408850543316,0.1674601291102907,0.4210486527246935,0.6411476385600713,-0.33971691811850135,0.5741623428944385,-0.1531136901697449,-0.9330147043343672,-0.49761243562189006,0.023924926172109492,-0.5598087269066548,-0.18660274947895597,0.8038259403367318,-0.4162735239684736,-0.19617453813309588,no
1.0,0.0,0.8392825680122284,0.40475907028128655,-0.8392920918670967,0.23809280044191947,-0.07738429706807112,-0.6309631236339214,-0.31548602612393073,-0.04167162700774853,-1.2619173186538857,-0.12500476192743207,-1.0297733560635955,-2.0000101190957964,-1.4583474207019966,-0.8095282596583697,-1.5357227891561276,-1.0714354592164756,no
1.0,0.0,0.5360788712414473,0.44329711975223973,-1.2886783932963903,0.16493846302936074,-0.5876455948848726,-2.7423117447055634,-0.8763074930978119,-1.4227061009127704,-2.3814910730670173,-1.8350924652520588,-1.360852630862707,-3.4742882886969055,-1.5051835799691764,-3.072220629988446,-4.752646945419785,-3.8145004154698774,no
1.0,0.0,0.17856492344614983,2.214276955751069,1.0595275935509352,1.6785643282059641,1.5714246598499904,-0.4285729591891651,1.2499901785363599,0.3809442176579102,-2.1071551446017507,0.047612074805038616,-0.583341369076326,-1.690497704158516,-1.0595442602771514,-0.5119161139861499,-2.9524045919212116,-0.6785821854125857,no
1.0,0.0,0.4921242405046601,1.3070851323755057,0.9763788238545582,1.03543137051876,1.7086541819339958,1.326771283093871,1.5314906364504968,1.496058872232334,0.8346470425892107,1.3897584614857579,1.102359479828606,0.27952932450238993,0.9921244373543557,0.7834641530797709,0.4173205685491586,0.6259808528237435,no
1.0,0.0,0.40540252008895217,1.5090110319770185,0.36486334916065855,0.9279261585918264,1.8603617746118086,1.4819849180248144,1.5495497524550657,2.319816072154923,1.8828856383397996,2.117114812110447,2.0765756411821403,1.3198228289086318,1.9549522725440178,1.6261253936372062,0.6846861780692903,1.5000002252251297,yes
1.0,0.0,0.5419909038028962,1.5267198881219581,-0.16793995105335666,0.5190794184418543,2.389320441710593,0.4503793135562117,1.4045792436324356,2.984740434718194,2.343520371786817,2.4580197832362938,3.7633591807010154,3.022910722001078,3.4198494959534096,3.3511493910677452,2.0687107919248544,3.145039152731505,yes
1.0,0.0,0.758328250050832,-0.5833250000833358,-1.6749790835425193,-1.0833125002083543,-0.008329083375835942,-1.8583114168858514,-1.1083239167608507,0.93333233334335,-1.183320666793337,-0.1416644166891597,1.5833250000833359,0.8833344999883436,1.008328250050838,2.4333073335933513,1.6249937500625062,2.058313583530851,no
1.0,0.0,0.8668897832360847,0.10921744923563341,-0.3003418420700492,0.010238538597848028,-0.5392480157050675,-0.9863450884775653,-0.74402254191797,-0.30375309555468255,-1.0614305489950775,-0.7542661999557617,0.08191308692673233,-0.7849818157492962,-0.3583618201724944,0.3481236228706517,0.06143600973103627,0.11262836142427111,no
1.0,0.0,0.38317015454320297,0.7476719452107995,-1.9906737620468047,0.38317015454320297,-1.6915986287747826,-2.8131135559891653,-1.9626371038287962,-3.4673212509999574,-4.691627600953967,-4.028064695810769,-2.8224547473251786,-4.8972375494395575,-4.056115372825171,-1.7663674120927682,-4.140225347479169,-2.9719923139611764,no
1.0,0.0,0.0,1.4051774673531325,0.4827610285623736,0.8362034779670195,1.1724259216474786,-1.3534691738190425,0.8362034779670195,-1.0775973544553923,-2.1121011596671604,-1.3276076993899935,-2.715553091928526,-3.8448733952420167,-3.232792063366177,-2.120717628113389,-4.0345313917040455,-3.2586664689634715,no
1.0,0.0,0.14285843179184696,1.1052622477259344,0.2330921306885224,0.2330921306885224,1.458645926848238,0.654141873470869,0.9624038159341087,1.2556469839894995,-0.9473632370477612,0.9624038159341087,-0.7067560800660426,-1.6090193849332384,-0.9248076318682175,-2.135332127320086,-3.1202915484337383,-2.5864525015751725,no
1.0,0.0,0.5326604707023266,1.5829075806342185,0.9145665463152043,1.0100446983801596,1.6532586601541137,1.0703515820311942,1.0703515820311942,1.8894394737701727,1.3517564026221027,1.5577805080891727,1.753766950334297,0.2814048205908942,1.5577805080891727,0.4422124567526134,-0.1608071336504202,0.29647965708628177,no
1.0,0.0,0.902029590480566,0.30067979591933597,-0.37161782780169744,-0.013511459098396182,0.6925671772286978,0.24324308802076688,0.30743282277131184,0.7398640408161328,0.3479769973439232,0.3479769973439232,0.8986478405787096,0.5371647895308347,0.6756743060655974,0.807435525468534,-0.18243003561479554,0.6756743060655974,no
1.0,0.0,0.09835573770488996,0.13114918032784179,-4.721319672131281,-0.34424918032787677,-3.262280327868937,-6.524583606557535,-4.786883606557523,-1.3606590163934877,-3.5409901639345365,-3.2295114754099044,-1.1311524590164512,-3.0327721311476425,-3.0327721311476425,-0.3606590163934412,-2.114744262295145,-1.442631147541037,no
1.0,0.0,0.32585205151916335,0.15730242393529725,-0.528091604597311,-0.46067916930245995,-0.438202739553662,-3.7640559146696226,-0.7640379371212828,-2.76403906071808,-5.000002247193595,-3.808993043812473,-1.46067916930246,-2.955065118050744,-2.7415794849207926,-1.3033767453671627,-2.6067355131860173,-2.6067355131860173,yes
1.0,0.0,0.8095359977904671,1.3214348639755487,0.26190719955809344,0.6071564626498289,0.4285734693974633,-0.2976204648593618,-0.22619512473871536,-0.2023807256225285,-3.7262141724485196,-0.5476121314863498,-2.6666686508031505,-5.035733503492963,-3.7738263039348694,-1.2857227891561704,-2.8690660431717028,-2.642872108914844,no
1.0,0.0,0.6216268808994816,0.6756711103303388,-0.45945094965572764,0.45947121978906313,1.0405389152776046,-0.1621543097681628,0.22974574496119934,0.027032249782096375,-0.797286504820897,-0.7162100256079434,-0.689177775825847,-4.6891588570347675,-1.0810575604218737,-3.4864453618556643,-6.175623137681511,-4.74320443780788,yes
1.0,0.0,0.9537009687954213,1.0,0.31481081961960306,0.7407428326455415,0.7777733539135606,0.0,0.6296355281152525,1.0277768261325722,0.20370444101440655,0.4722301183054509,0.33333302469163584,-0.2314812671469788,-0.17592854080692685,-0.15740633573489407,-2.898150094305528,-0.42591812414989205,yes
1.0,0.0,0.9125103280862533,1.0625035156117855,-0.287492671902482,1.0,1.0625035156117855,0.13750073437222382,0.712507328097518,0.7624983906310099,-0.287492671902482,0.5625128905766411,1.1000021249920047,-0.012492453153308183,0.3500161874392882,0.1625056406038255,-0.5999915000318751,-0.5249955312667814,no
1.0,0.0,0.41583548677737014,0.4653429173968716,-0.32673141850077886,0.3960445936178874,0.5148503480163449,-0.5544469856733785,0.4653429173968716,0.5148503480163449,-0.21782061563746047,0.23762735022427206,0.27722398788130553,-0.5544469856733785,0.11882060573658186,0.5445520341382675,-0.336626370035918,-0.049492579281377125,no
1.0,0.0,0.6249916015493764,1.2968801513752708,-0.28126293947337133,0.3749849609140172,0.45311477049185195,-0.7968918701435517,0.3437520996126559,0.5312445800696423,-1.1562596191556695,0.45311477049185195,0.5312445800696423,-0.6250150390860272,0.09374702147973413,0.1562361816190187,-1.1562596191556695,-0.09374702147973413,yes
1.0,0.0,0.8750008272052798,0.2867637597325251,-0.18382339424750657,0.11028962478703642,0.4264717452413747,-0.3161821204543383,-0.007360288705665809,0.029406596024569263,-0.5588304714481855,-0.02205807201612649,0.06617348075478344,-0.7279443176880084,0.029406596024569263,0.06617348075478344,-0.47794744268571837,-0.1397072502152536,no
1.0,0.0,0.7272512397670698,0.6818219008094971,-2.4090754132936327,0.29546229335318364,-1.5227180785542556,-2.9772546488425715,-2.06818150826594,-1.0908950413861933,-3.386361880173379,-2.431825309884999,-2.318182644624376,-4.136363016531815,-2.4772546488425715,-2.204539979363817,-4.659076549652133,-2.318182644624376,no
1.0,0.0,0.952382917595885,1.1269862937595887,0.4285759636828358,0.9364957420972828,0.9047674224807557,-1.2539471908953599,0.6349298815088672,-0.6349060721740807,-1.6507694383378513,-1.0158633661638157,-0.33331640225078846,-1.9364941548083872,-1.269835953682948,-1.1904667423274744,-2.460302696010422,-1.301564273299475,no
1.0,0.0,0.189023285989811,0.46951492043592225,0.08536529595445841,0.4512228361114785,0.518296657497961,0.25000259146500126,0.4451197836096194,0.43293136154350265,-0.39633804654758054,0.32927337150815006,-0.15853363325221587,-0.5487771638885042,-0.3048782346818472,-0.042678074803694524,-0.6585382064257332,-0.4024417088059075,no
1.0,0.0,0.7653092461601885,2.0612216784558406,0.38774648059787215,0.7040722615194345,1.1734680549716454,0.5306031861354634,1.1428567055375622,1.2551030820533962,0.80611961681477,1.132643398544476,1.1122463765158048,-0.27551541026698084,0.9387773011318339,0.12244437732397762,-0.530618492320377,-0.12245968350892018,no
1.0,0.0,0.21154160504771402,1.5480868158854761,0.6057775333319297,1.3269355400127325,2.54808585434147,0.9711546412767733,1.269231360950161,1.7115473743117666,1.1057698409798642,1.68270201558854,1.7884728181124105,1.3653915311049953,1.6730779216033855,1.6538576184093197,0.34615680475080496,1.4903960984390228,no
1.0,0.0,0.8012380116534078,0.7826051039719819,0.1366464989773266,0.2732936190722783,1.1366464989773266,0.5279537093455232,0.9937919293217808,1.7826044828543568,0.7639721962905559,0.9565174183121604,1.2422352532700205,0.8509280429018415,1.2236023455885945,1.2919259056360792,1.018632907681426,1.2173855792636068,yes
1.0,0.0,0.27026402488628176,0.6621649013656619,-1.5134944851798855,0.22972651573094194,0.18918765523521094,-1.2161982470412782,-0.91890065756228,0.959461139504269,-0.3648470417807583,0.6486582541222562,2.364845690440367,0.14864879473947995,0.5675616143652801,1.1891863038948198,0.33783509863433814,1.1486474433990888,no
1.0,0.0,0.49424766809003223,1.2758705509801656,0.4252840533566398,0.6551669837182996,0.9885125776584855,-0.8620739199650402,0.6206863257834775,0.586204518416765,-0.6091977540100727,-0.3563204386232148,1.2413887436134532,0.11495008592004048,0.9770240058850808,2.4367898666084002,0.5517227110500524,0.9080442991051576,no
1.0,0.0,0.5064908753720951,0.9350613763045706,-0.19479639066809054,0.3636331759315583,1.2467558610085383,0.28571410018652466,0.5454491145500814,0.9220822229495153,-1.1688173048451596,0.5064908753720951,0.46753133749955983,-0.8831032046586719,-0.5973878057776352,1.207796323136003,-0.06491914327715806,0.909101770899911,no
1.0,0.0,0.4000040000000051,2.2666626666666616,1.2399906666666614,1.7599906666666811,2.199992000000028,1.0399986666666716,1.6133226666666662,2.5200000000000196,1.5333253333333612,1.7999880000000228,2.1866666666666865,0.039998666666671547,1.7599906666666811,1.7199920000000095,0.3333333333333333,0.6266693333333251,no
1.0,0.0,0.5479450084451566,0.39725932633152494,-0.11643719272387872,0.08904346968436157,1.0479395290156241,0.5205416964039746,0.7876638863127946,1.0136910396258711,0.41780650216505155,0.7123210452559691,1.1780780352957487,0.6712266935889354,0.8082103772176309,1.0068458622772807,-0.09589001689035215,0.7876638863127946,yes
1.0,0.0,0.676686200471884,1.2706762846973307,0.17292906326456914,0.7744341737831909,0.6090193849332514,0.04511045848050031,0.2706762846973094,1.3233017694710274,0.7443522641319285,1.03758490588737,1.2857055854051567,0.6315749901127956,0.9548775114623896,1.4661609531414441,0.9097663011033227,1.0601397591883477,yes
1.0,0.0,0.33333373016059625,0.9881023242967749,-0.5952409297187236,0.4761856008838132,1.4166757936942722,-0.3214348639755486,0.630954195019958,0.36904580498000816,-0.5238155895980772,-0.16666746032126017,1.5,0.5833242063057279,1.0476121314863498,1.4404723355825786,0.4047590702812765,0.916657936466358,yes
1.0,0.0,0.995076352254359,-0.13793060981803595,-0.5517219466610509,-0.413791336843029,-0.1428537649525981,-0.7980274867130407,-0.3546804702859435,0.034486223884841224,-0.6847289087334458,-0.2906385668170341,-0.39901398966206675,-0.7684722997400514,-0.6206874978756154,0.06896505860347155,-0.31034744352091315,-0.11822912228035386,yes
1.0,0.0,0.8823574394993194,-0.19609250304907896,-4.1765295277985715,-0.2156907728326528,-4.725553633964558,-6.372623991655083,-5.823599885489153,-4.745149942940754,-7.353027682678943,-5.588312803680303,-4.039259285403549,-6.902049828037495,-5.333398039977223,-5.764779585642473,-7.235385122178262,-6.6471370251417925,no
1.0,0.0,0.05100842351237825,0.9489762702870895,0.42857157434478743,0.887754529359859,0.32652411491896655,-1.744914004663275,0.3163250832912506,-2.030628727697579,-2.887771876387096,-2.602057153352821,-2.040826738911928,-3.397978561115078,-2.479612651084935,-1.6734779259077672,-3.1632875677936845,-2.34695381098883,yes
1.0,0.0,0.4321077732386505,1.0864287151680876,-0.12344613622028147,-0.061732327403687844,1.0246963877643998,0.3950718335993976,0.9506257430583296,0.2716071787920219,-2.2345737082977455,0.2592676269171338,-2.580252766368343,-3.6172887060076313,-3.271609647937068,-2.5925910836707606,-4.234574942870251,-3.1234671239523872,yes
